Unnamed: 0,Title,Organism,Source,Strain/Genotype,Cell/Tissue,Description,Library_Strategy,Ribosome_position,Extraction_Protocol,Tags
GSM1704514,Uninfected ER ribosome profiling (Rep 1), Homo sapiens,Huh7 cells,none,Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 1', 'strain': 'none'}"
GSM1704515,6 h infection cytosol ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704516,6 h infection ER ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704517,12 h infection cytosol ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704518,12 h infection ER ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704519,24 h infection cytosol ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704520,24 h infection ER ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704521,40 h infection cytosol ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '40 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704522,40 h infection ER ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '40 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704523,Interferon treatment cytosol ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Interferon treatment', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704524,Interferon treatment ER ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Interferon treatment', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704525,Uninfected cytosol ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,none,Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'none'}"
GSM1704526,Uninfected ER ribosome profiling (Rep 2), Homo sapiens,Huh7 cells,none,Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 2', 'strain': 'none'}"
GSM1704527,6 h infection cytosol ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'DENV2 (M29095.1)'}"
GSM1704528,6 h infection ER ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'DENV2 (M29095.1)'}"
GSM1704529,12 h infection cytosol ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'DENV2 (M29095.1)'}"
GSM1704530,12 h infection ER ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'DENV2 (M29095.1)'}"
GSM1704531,24 h infection cytosol ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'DENV2 (M29095.1)'}"
GSM1704532,24 h infection ER ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'DENV2 (M29095.1)'}"
GSM1704533,40 h infection cytosol ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '40 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'DENV2 (M29095.1)'}"
GSM1704534,40 h infection ER ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '40 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'DENV2 (M29095.1)'}"
GSM1704535,Interferon treatment cytosol ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Interferon treatment', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'DENV2 (M29095.1)'}"
GSM1704536,Interferon treatment ER ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Interferon treatment', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'DENV2 (M29095.1)'}"
GSM1704537,Uninfected cytosol ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,none,Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'none'}"
GSM1704538,Uninfected ER ribosome profiling (Rep 3), Homo sapiens,Huh7 cells,none,Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 3', 'strain': 'none'}"
GSM1704539,6 h infection cytosol ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'DENV2 (M29095.1)'}"
GSM1704540,6 h infection ER ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'DENV2 (M29095.1)'}"
GSM1704541,12 h infection cytosol ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'DENV2 (M29095.1)'}"
GSM1704542,12 h infection ER ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'DENV2 (M29095.1)'}"
GSM1704543,24 h infection cytosol ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'DENV2 (M29095.1)'}"
GSM1704544,24 h infection ER ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'DENV2 (M29095.1)'}"
GSM1704545,40 h infection cytosol ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '40 h infection', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'DENV2 (M29095.1)'}"
