Unnamed: 0,Title,Organism,Source,Strain/Genotype,Cell/Tissue,Description,Library_Strategy,Ribosome_position,Extraction_Protocol,Tags
GSM1720813,ribo_PP242 [Sample 11], Homo sapiens,HEK 293 T-Rex_ribo_PP242,,HEK 293 T-REx cell,No description available,Ribo-seq study,Elongating,"Rnase I footprinting, ribosome pelleting, RNA extraction TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).","{'cell line': 'HEK 293 T-REx cell', 'treatment': 'PP242 2.5 uM', 'molecule': 'total RNA'}"
GSM1720814,ribo_DMSO_replicate3 [Sample 12], Homo sapiens,HEK 293 T-Rex_ribo_DMSO,,HEK 293 T-REx cell,No description available,Ribo-seq study,Elongating,"Rnase I footprinting, ribosome pelleting, RNA extraction TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).","{'cell line': 'HEK 293 T-REx cell', 'treatment': 'DMSO', 'molecule': 'total RNA'}"
GSM1720815,ribo_DMSO_replicate4 [Sample 13], Homo sapiens,HEK 293 T-Rex_ribo_DMSO,,HEK 293 T-REx cell,No description available,Ribo-seq study,Elongating,"Rnase I footprinting, ribosome pelleting, RNA extraction TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).","{'cell line': 'HEK 293 T-REx cell', 'treatment': 'DMSO', 'molecule': 'total RNA'}"
GSM1720816,ribo_Hipp001 [Sample 14], Homo sapiens,HEK 293 T-Rex_ribo_Hipp001,,HEK 293 T-REx cell,No description available,Ribo-seq study,Elongating,"Rnase I footprinting, ribosome pelleting, RNA extraction TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).","{'cell line': 'HEK 293 T-REx cell', 'treatment': 'Hipp 0.01 uM', 'molecule': 'total RNA'}"
GSM1720817,ribo_Hipp1 [Sample 15], Homo sapiens,HEK 293 T-Rex_ribo_Hipp1,,HEK 293 T-REx cell,No description available,Ribo-seq study,Elongating,"Rnase I footprinting, ribosome pelleting, RNA extraction TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).","{'cell line': 'HEK 293 T-REx cell', 'treatment': 'Hipp 1 uM', 'molecule': 'total RNA'}"
GSM1720818,rip_DMSO_replicate1 [Sample 16], Homo sapiens,HEK 293 T-Rex_rip_DMSO,stabley expressing SBP-tagged eIF4A,HEK 293 T-REx cell,No description available,,,Standard mRNA-seq TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).,"{'cell line': 'HEK 293 T-REx cell', 'genotype/variation': 'stabley expressing SBP-tagged eIF4A', 'treatment': 'DMSO', 'molecule': 'total RNA'}"
GSM1720819,rip_DMSO_replicate2 [Sample 17], Homo sapiens,HEK 293 T-Rex_rip_DMSO,stabley expressing SBP-tagged eIF4A,HEK 293 T-REx cell,No description available,,,Standard mRNA-seq TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).,"{'cell line': 'HEK 293 T-REx cell', 'genotype/variation': 'stabley expressing SBP-tagged eIF4A', 'treatment': 'DMSO', 'molecule': 'total RNA'}"
GSM1720820,rip_RocA003 [Sample 18], Homo sapiens,HEK 293 T-Rex_rip_RocA003,stabley expressing SBP-tagged eIF4A,HEK 293 T-REx cell,No description available,,,Standard mRNA-seq TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).,"{'cell line': 'HEK 293 T-REx cell', 'genotype/variation': 'stabley expressing SBP-tagged eIF4A', 'treatment': 'RocA 0.03 uM', 'molecule': 'total RNA'}"
GSM1720821,rip_RocA03 [Sample 19], Homo sapiens,HEK 293 T-Rex_rip_RocA03,stabley expressing SBP-tagged eIF4A,HEK 293 T-REx cell,No description available,,,Standard mRNA-seq TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).,"{'cell line': 'HEK 293 T-REx cell', 'genotype/variation': 'stabley expressing SBP-tagged eIF4A', 'treatment': 'RocA 0.3 uM', 'molecule': 'total RNA'}"
GSM1720822,bind_input [Sample 20], synthetic construct,randomized synthetic RNAs_bind_input,,,No description available,,,randomized synthetic RNAs TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).,"{'treatment': 'None', 'molecule subtype': 'randomized synthetic RNAs', 'molecule': 'total RNA'}"
GSM1720823,bind_DMSO [Sample 21], synthetic construct,randomized synthetic RNAs_bind_DMSO,,,No description available,,,randomized synthetic RNAs TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).,"{'treatment': 'DMSO', 'molecule subtype': 'randomized synthetic RNAs', 'molecule': 'total RNA'}"
GSM1720824,bind_RocA003 [Sample 22], synthetic construct,randomized synthetic RNAs_bind_RocA003,,,No description available,,,randomized synthetic RNAs TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).,"{'treatment': 'RocA 0.03 uM', 'molecule subtype': 'randomized synthetic RNAs', 'molecule': 'total RNA'}"
GSM1720825,bind_RocA03 [Sample 23], synthetic construct,randomized synthetic RNAs_bind_RocA03,,,No description available,,,randomized synthetic RNAs TRI-reagent (sigma) and following Direct-zol RNA-MiniPrep (zymo research).,"{'treatment': 'RocA 0.3 uM', 'molecule subtype': 'randomized synthetic RNAs', 'molecule': 'total RNA'}"
