Unnamed: 0,Title,Organism,Source,Strain/Genotype,Cell/Tissue,Description,Library_Strategy,Ribosome_position,Extraction_Protocol,Tags
GSM2049912,MDA-glu-TT-rep1-readlane1, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-glu-1-TT_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '1', 'fraction': 'TT'}"
GSM2049914,MDA-glu-TT-rep1-readlane2, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-glu-1-TT_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '1', 'fraction': 'TT'}"
GSM2049916,MDA-glu-RPF-rep2-readlane1, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-glu-2-RPF_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '2', 'fraction': 'RPF'}"
GSM2049917,MDA-glu-RPF-rep2-readlane2, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-glu-2-RPF_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '2', 'fraction': 'RPF'}"
GSM2049918,MDA-glu-TT-rep2-readlane1, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-glu-2-TT_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '2', 'fraction': 'TT'}"
GSM2049919,MDA-glu-TT-rep2-readlane2, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-glu-2-TT_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '2', 'fraction': 'TT'}"
GSM2049920,MDA-ctrl-RPF-rep1-readlane3, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-ctrl-1-RPF_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '1', 'fraction': 'RPF'}"
GSM2049921,MDA-ctrl-TT-rep1-readlane3, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-ctrl-1-TT_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '1', 'fraction': 'TT'}"
GSM2049922,MDA-ctrl-RPF-rep2-readlane3, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-ctrl-2-RPF_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '2', 'fraction': 'RPF'}"
GSM2049923,MDA-ctrl-TT-rep2-readlane3, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-ctrl-2-TT_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '2', 'fraction': 'TT'}"
GSM2049924,MDA-glu-RPF-rep1-readlane3, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-glu-1-RPF_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '1', 'fraction': 'RPF'}"
GSM2049925,MDA-glu-TT-rep1-readlane3, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-glu-1-TT_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '1', 'fraction': 'TT'}"
GSM2049926,MDA-glu-RPF-rep2-readlane3, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-glu-2-RPF_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '2', 'fraction': 'RPF'}"
GSM2049927,MDA-glu-TT-rep2-readlane3, Homo sapiens,MDA-parental,,MDA-parental,ribosome footprinting MDA-glu-2-TT_isoforms.fpkm_tracking,Ribo-seq study,Elongating,RNA was extracted post treatment per manufacturer's instructions Samples were prepared for sequencing per manufacturer's instructions,"{'cell line': 'MDA-parental', 'rep': '2', 'fraction': 'TT'}"
