Unnamed: 0,Title,Organism,Source,Strain/Genotype,Cell/Tissue,Description,Library_Strategy,Ribosome_position,Extraction_Protocol,Tags
GSM2424854,Ribosome profiling-rep1-siYTHDF3-input, Homo sapiens,HeLa,,"40 nM siRNA knockdown for 48 hr, then 100 ug/ml Cycloheximide (CHX) incubation",rRNA depleted and fragmented RNA siYTHDF3_RiboProfile.xlsx,Ribo-seq study,Elongating,"Isolated according to illumina Truseq Ribo Profile kit: total RNA (>200 nt) extraction, rRNA removal, and fragmentation NEBNext® Multiplex Small RNA Library Prep Set for Illumina®","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr, then 100 ug/ml Cycloheximide (CHX) incubation'}"
GSM2424855,Ribosome profiling-rep2-siYTHDF3-RPF, Homo sapiens,HeLa,,"40 nM siRNA knockdown for 48 hr, then 100 ug/ml Cycloheximide (CHX) incubation",small mRNA fragments protected by stalled ribosome siYTHDF3_RiboProfile.xlsx,Ribo-seq study,Elongating,"Isolated according to illumina Truseq Ribo Profile kit: Nuclease digestion, Microspin S-400 column separation, RNA extration, TBE gel size selection NEBNext® Multiplex Small RNA Library Prep Set for Illumina®","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr, then 100 ug/ml Cycloheximide (CHX) incubation'}"
GSM2424856,Ribosome profiling-rep2-siYTHDF3-input, Homo sapiens,HeLa,,"40 nM siRNA knockdown for 48 hr, then 100 ug/ml Cycloheximide (CHX) incubation",rRNA depleted and fragmented RNA siYTHDF3_RiboProfile.xlsx,Ribo-seq study,Elongating,"Isolated according to illumina Truseq Ribo Profile kit: total RNA (>200 nt) extraction, rRNA removal, and fragmentation NEBNext® Multiplex Small RNA Library Prep Set for Illumina®","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr, then 100 ug/ml Cycloheximide (CHX) incubation'}"
GSM2424857,YTHDF1-siControl-RIP-input, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line,rRNA depleted RNA siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Extracted with Trizol, and rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line'}"
GSM2424858,YTHDF1-siYTHDF3-2-RIP-input, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line,rRNA depleted RNA siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Extracted with Trizol, and rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line'}"
GSM2424859,YTHDF1-siYTHDF3-5-RIP-input, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line,rRNA depleted RNA siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Extracted with Trizol, and rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line'}"
GSM2424860,YTHDF2-siControl-RIP-input, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line,rRNA depleted RNA siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Extracted with Trizol, and rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line'}"
GSM2424861,YTHDF2-siYTHDF3-2-RIP-input, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line,rRNA depleted RNA siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Extracted with Trizol, and rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line'}"
GSM2424862,YTHDF2-siYTHDF3-5-RIP-input, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line,rRNA depleted RNA siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Extracted with Trizol, and rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line'}"
GSM2424863,YTHDF1-siControl-RIP-IP, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line,full length RNA co-immunoprecipitated with YTHDF1 siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Anti-Flag beads IP, and then rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line'}"
GSM2424864,YTHDF1-siYTHDF3-2-RIP-IP, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line,full length RNA co-immunoprecipitated with YTHDF1 siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Anti-Flag beads IP, and then rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line'}"
GSM2424865,YTHDF1-siYTHDF3-5-RIP-IP, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line,full length RNA co-immunoprecipitated with YTHDF1 siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Anti-Flag beads IP, and then rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF1 stable expression HeLa cell line'}"
GSM2424866,YTHDF2-siControl-RIP-IP, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line,full length RNA co-immunoprecipitated with YTHDF2 siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Anti-Flag beads IP, and then rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line'}"
GSM2424867,YTHDF2-siYTHDF3-2-RIP-IP, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line,full length RNA co-immunoprecipitated with YTHDF2 siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Anti-Flag beads IP, and then rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line'}"
GSM2424868,YTHDF2-siYTHDF3-5-RIP-IP, Homo sapiens,HeLa,,40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line,full length RNA co-immunoprecipitated with YTHDF2 siYTHDF3_YTHDF12RIP.xlsx,RNA-seq study,,"Anti-Flag beads IP, and then rRNA removal with ribominus kit Illumina TruSeq Stranded mRNA Library Prep Kit","{'cell line': 'HeLa cells', 'cell treatment': '40 nM siRNA knockdown for 48 hr in Flag-HA-YTHDF2 stable expression HeLa cell line'}"
